#
#"phaseX"	"Mode 1 - GHz"
#-----------------------
1.0000000000000	0.070692164225221
19.894736842105	1.4063721984001
38.789473684211	2.7418899371964
57.684210526316	4.0770884225566
76.578947368421	5.4118049259876
95.473684210526	6.7458672866797
114.36842105263	8.0791041030314
133.26315789474	9.4112625540085
152.15789473684	10.742148746760
171.05263157895	12.071452794701
189.94736842105	12.001261150584
208.84210526316	10.671277749812
227.73684210526	9.3407875406569
246.63157894737	8.0085528925908
265.52631578947	6.6752816655872
284.42105263158	5.3411801622790
303.31578947368	4.0064339365163
322.21052631579	2.6712145413101
341.10526315789	1.3356843158864
360.00000000000	0.00000000000000
#
#"phaseX"	"Mode 2 - GHz"
#-----------------------
1.0000000000000	24.258182923867
19.894736842105	23.596394151618
38.789473684211	22.449066147993
57.684210526316	21.196538269357
76.578947368421	19.909254879642
95.473684210526	18.606016674008
114.36842105263	17.293801214621
133.26315789474	15.975811609704
152.15789473684	14.653752702335
171.05263157895	13.328586403007
189.94736842105	13.398966657671
208.84210526316	14.724172427002
227.73684210526	16.045678705378
246.63157894737	17.363413730200
265.52631578947	18.675254085631
284.42105263158	19.977874573405
303.31578947368	21.263967120403
322.21052631579	22.513561107689
341.10526315789	23.650188847689
360.00000000000	24.260354429071
